"date","Altcoin Market Cap","MarketCap"
"2021-05-26","923834750605.1","712272912806.93"
"2021-05-27","879625495970.26","690881912447.13"
"2021-05-28","874457267568.88","693619603311.91"
"2021-05-29","838602591837.07","664765837769.68"
"2021-05-30","823601859335.5","649065650031.57"
"2021-05-31","921896325506.28","700553596786.41"
"2021-06-01","912443458775.08","688405128086.11"
"2021-06-02","972177075403.98","725114282832.52"
"2021-06-03","925994034559.93","692820841159.26"
"2021-06-04","958775829825.16","708379348454.54"
"2021-06-05","925345646729.86","680570651974.58"
"2021-06-06","937642382337.9","678622226916.53"
"2021-06-07","844377557840.1","615898565995.01"
"2021-06-08","844910303280.57","627457451693.67"
"2021-06-09","871640206538.17","687105694650.2"
"2021-06-10","847271592370.92","690115120641.03"
"2021-06-11","788116769448.28","659190467833.05"
"2021-06-12","799765514070.21","655896817224.65"
"2021-06-13","857846641830.27","740131664406.36"
"2021-06-14","892158942760.94","757895781180.36"
"2021-06-15","867958261196.23","753679856069.52"
"2021-06-16","848625499462.68","727143509998.4"
"2021-06-17","826658991820.16","705783216776.62"
"2021-06-18","795887972718.97","667628631386.65"
"2021-06-19","784240236914.33","668734105122.15"
"2021-06-20","762967805622.1","648231060871.13"
"2021-06-21","672231078453.88","610591555550.67"
"2021-06-22","700151690705.94","640212107198.94"
"2021-06-23","691923022121.23","615890821743.55"
"2021-06-24","710228489051.69","647574592404.46"
"2021-06-25","671942586585.55","607092023338.37"
"2021-06-26","676369926939.08","622021439833.68"
"2021-06-27","701436044777.79","648303350109.36"
"2021-06-28","728047998443.28","648687917922.86"
"2021-06-29","737366338359.78","656572138902.95"
"2021-06-30","750618779251.62","645687156646.7"
"2021-07-01","704246376518.53","616638620165.55"
"2021-07-02","730676909876.38","632740367221.01"
"2021-07-03","762065855384.55","657921088456.11"
"2021-07-04","756218889674.82","642333663573.72"
"2021-07-05","775916710054.77","651687316551.05"
"2021-07-06","789001593986","652696922744.42"
"2021-07-07","753490646128.65","624511780795.74"
"2021-07-08","728172037089.78","618835770115.3"
"2021-07-09","733188825862.03","631665379371.72"
"2021-07-10","729806563052.53","631470478279.07"
"2021-07-11","743329073138.21","642548160664.54"
"2021-07-12","705455492679.66","616884642805.87"
"2021-07-13","667472336705.8","597297898248.71"
"2021-07-14","689571669040.74","611096402517.91"
"2021-07-15","680617043712.07","596312960212.94"
"2021-07-16","661602624005.24","591273716437.12"
"2021-07-17","675611843214.91","598969317372.81"
"2021-07-18","668182511856.62","597037207941.25"
"2021-07-19","613075406245.08","557406916217.99"
"2021-07-20","643400695182.32","576096721716.72"
"2021-07-21","674179122865.62","601420556331.98"
"2021-07-22","699556117402.3","610645101374.64"
"2021-07-23","716624522629.11","633027457548.48"
"2021-07-24","723400800502.41","645346914933.24"
"2021-07-25","754462019153.64","720865557104.24"
"2021-07-26","737688600121.68","697838325197.65"
"2021-07-27","760720407436.99","751465002268.73"
"2021-07-28","768888352002.86","754055163712.68"
"2021-07-29","790374615123.18","745446700496.74"
"2021-07-30","800962498734.03","780848294340.42"
"2021-07-31","840827049927.29","783372395696.65"
"2021-08-01","819522334372.37","745947267683.68"
"2021-08-02","803419496321.27","720828921867.73"
"2021-08-03","806992884002.81","711077679964.83"
"2021-08-04","847314591810.32","738906628363.26"
"2021-08-05","864121947549.23","761190324306.61"
"2021-08-06","913677810662.24","815118243083.46"
"2021-08-07","949656760434.52","841415899513.45"
"2021-08-08","898161292052.15","815403732419.09"
"2021-08-09","944642275410.48","854088664514.99"
"2021-08-10","993442316998.05","861224818314.71"
"2021-08-11","988989058823.41","847313671262.52"
"2021-08-12","1000017886168.91","848959938679.21"
"2021-08-13","1054264895926.32","893078523395.25"
"2021-08-14","1063922156972.55","878207761467.83"
"2021-08-15","1095121589069.12","892348612381.7"
"2021-08-16","1063934206505.14","862101136920.62"
"2021-08-17","1031481051714.99","851757685203.07"
"2021-08-18","1024795834080.88","833297722381.17"
"2021-08-19","1102039628083.45","886452651862.06"
"2021-08-20","1128601411712.14","916986199951.69"
"2021-08-21","1120783693446.51","923585943033.19"
"2021-08-22","1155404177625.73","945947994394.1"
"2021-08-23","1164594036919.76","932993291859.46"
"2021-08-24","1121621875563.8","911243684133.91"
"2021-08-25","1085689752648.93","886843669538.7"
"2021-08-26","1072638843381.8","886814531233.84"
"2021-08-27","1122853250198.67","916519302235.09"
"2021-08-28","1121477890526.04","908705544408.67"
"2021-08-29","1113626258772.88","901439862509.05"
"2021-08-30","1126967636381.1","888267765649.75"
"2021-08-31","1173879928185.52","891041156263.96"
"2021-09-01","1239863637675.74","931151300340.42"
"2021-09-02","1259393967744.85","932737273426.84"
"2021-09-03","1286200089438.65","946049283259.33"
"2021-09-04","1277406405751.56","934461317569.47"
"2021-09-05","1316869729161.11","974183854650.61"
"2021-09-06","1331340221657.76","990821776682.89"
"2021-09-07","1149272308503.47","871614134184.2"
"2021-09-08","1201958564239.41","870149272854.32"
"2021-09-09","1206140273128.52","877766982930.67"
"2021-09-10","1157484901863.82","852751718687.65"
"2021-09-11","1173644030347.14","854113023847.21"
"2021-09-12","1150227804321.2","840039086199"
"2021-09-13","1157072769454.79","851493314726.58"
"2021-09-14","1185398177193.63","882992804981.98"
"2021-09-15","1235649749093.12","909239291663.07"
"2021-09-16","1208984157997","902333347167.29"
"2021-09-17","1198618910048.34","917059446309.63"
"2021-09-18","1182925596529.32","905023309505.75"
"2021-09-19","1111346635863.19","861098048905.99"
"2021-09-20","1042371286023.69","803515937325.77"
"2021-09-21","1006485618302.42","788569401866.35"
"2021-09-22","1099234155850.19","827793005444.29"
"2021-09-23","1095906763294.96","834753884890.93"
"2021-09-24","1056469946703.63","800787363392.34"
"2021-09-25","1016975287338.52","791237919463.09"
"2021-09-26","1085250302702.91","831639909365.01"
"2021-09-27","1037652894326.09","800182519228.78"
"2021-09-28","1026682242582.3","795022414385.54"
"2021-09-29","1055768455121.57","820830906578.56"
"2021-09-30","1063135007342.78","828134333889.09"
"2021-10-01","1137362390211.42","898608465553.16"
"2021-10-02","1176717321600.83","902921279828.19"
"2021-10-03","1156985850612.97","897524746362.8"
"2021-10-04","1179877703403.29","930175124498.73"
"2021-10-05","1191977993676.25","971487199643.21"
"2021-10-06","1206186003033.83","1034462501708.9"
"2021-10-07","1217451616639.13","1019391693584.9"
"2021-10-08","1222808491775.94","1032444893421.2"
"2021-10-09","1225507204884.76","1049226097268"
"2021-10-10","1203752355760.66","1066538732969.2"
"2021-10-11","1182778959007.47","1085235006950"
"2021-10-12","1178323859786.23","1043805339959.5"
"2021-10-13","1233034553311.9","1092133733750.2"
"2021-10-14","1261642720815.49","1121255929400.6"
"2021-10-15","1267534613208.55","1169748857311.8"
"2021-10-16","1268178846562.82","1143448524313.7"
"2021-10-17","1270016310608.17","1176251175022.7"
"2021-10-18","1261062342407.34","1174831676373.2"
"2021-10-19","1261775384791.84","1205075426251.3"
"2021-10-20","1342854311174.35","1224025749581.4"
"2021-10-21","1340276945833.99","1190946040702.6"
"2021-10-22","1313265962392.86","1146612314787.1"
"2021-10-23","1337619290581.83","1150693820816.4"
"2021-10-24","1345998129889.36","1166295300281.3"
"2021-10-25","1369699312113.13","1174307724305.5"
"2021-10-26","1386807543891.36","1147841581993.4"
"2021-10-27","1322200914459.33","1111600661949.8"
"2021-10-28","1391497592735.58","1152345907820.6"
"2021-10-29","1407113512694.27","1159760696400.5"
"2021-10-30","1404571822079.66","1155445737526.2"
"2021-10-31","1383197992669.82","1140902671986.1"
"2021-11-01","1428485380014.57","1163182863149.4"
"2021-11-02","1474979962270.61","1186810060081.2"
"2021-11-03","1484757267985.91","1177676112852"
"2021-11-04","1492450106557.08","1179141910884"
"2021-11-05","1494860279798.55","1161307842051.4"
"2021-11-06","1508596715102.73","1171056755644"
"2021-11-07","1547928854323.63","1247689291307.3"
"2021-11-08","1581421901318.58","1283254586433.5"
"2021-11-09","1566317810542.02","1256562813141.7"
"2021-11-10","1541270653324.49","1224309077482.6"
"2021-11-11","1533043237150.14","1216747544769.7"
"2021-11-12","1518801555404.86","1205455006167.5"
"2021-11-13","1531151605808.93","1223297727632"
"2021-11-14","1549721175546.12","1239855738419.8"
"2021-11-15","1435408779531.17","1143133018399.3"
"2021-11-16","1384955412342.4","1123378953953.7"
"2021-11-17","1412094329098.51","1127360963293.1"
"2021-11-18","1352613686025.06","1061698954328.7"
"2021-11-19","1423868501528.63","1107720006226.1"
"2021-11-20","1442813085129.74","1113318634723.5"
"2021-11-21","1409763606202.66","1088963894722.9"
"2021-11-22","1396443010005","1064075223181.2"
"2021-11-23","1421817621980.9","1069008021019.8"
"2021-11-24","1426708116847.87","1083512015677.3"
"2021-11-25","1442373002618.63","1084873610007.1"
"2021-11-26","1359042626129.19","1026819383995.9"
"2021-11-27","1342876495503.41","1029270624759.1"
"2021-11-28","1413010049967.82","1086700336565.3"
"2021-11-29","1429481305651.45","1072223938020.3"
"2021-11-30","1486374928295.46","1078420668260.3"
"2021-12-01","1449409486284.39","1072777733630.2"
"2021-12-02","1466427552962.81","1075493265398.7"
"2021-12-03","1218919442375.38","889091290469.66"
"2021-12-04","1330881102482.7","939251221991.69"
"2021-12-05","1255487137608.26","911159336979.49"
"2021-12-06","1355496589487.11","967654075158.07"
"2021-12-07","1346399189976.71","957304731720.05"
"2021-12-08","1344283958347.27","933851139806.92"
"2021-12-09","1269145433551.29","903389265115.67"
"2021-12-10","1245616103795.42","907774048891.28"
"2021-12-11","1269119118791.55","928981623841.49"
"2021-12-12","1251604620604.56","923895845573.53"
"2021-12-13","1177764514448.76","880843774779.74"
"2021-12-14","1219007900546.48","907746670515.94"
"2021-12-15","1272907980868.59","926746164478.47"
"2021-12-16","1233323266778.06","891086429362.9"
"2021-12-17","1234730922245.06","876575617721.79"
"2021-12-18","1265553267893.33","898646978229.16"
"2021-12-19","1228209201495.22","878553073924.49"
"2021-12-20","1269903246988.06","916835409825.35"
"2021-12-21","1296071053870.1","929206389213.92"
"2021-12-22","1297201712767.85","916713966498.27"
"2021-12-23","1350367206871.92","963594909304.9"
"2021-12-24","1342250292600.26","965169531218.7"
"2021-12-25","1331253718305.06","942220016272.57"
"2021-12-26","1366817882176.12","963539609613.23"
"2021-12-27","1328343142956.44","933051836929.13"
"2021-12-28","1282755251620.24","904652010782.96"
"2021-12-29","1253479063714.58","889662424075.51"
"2021-12-30","1262109993534.36","897022899358.62"
"2021-12-31","1251192107020.44","878133615755.74"
"2022-01-01","1276648013012.89","892524539108.22"
"2022-01-02","1286091351316.11","887384966669.49"
"2022-01-03","1275688139259.94","878014560092.14"
"2022-01-04","1290968691316.97","878624775614.46"
"2022-01-05","1184100529841.3","817369632203.44"
"2022-01-06","1116010257921.12","783266060229.08"
"2022-01-07","1138465103097.36","794266354140.33"
"2022-01-08","1112702849313.52","793035732802.83"
"2022-01-09","1125406377073.99","796420269924.45"
"2022-01-10","1105403215920.73","796684926206.12"
"2022-01-11","1148442498757.37","806877129751.11"
"2022-01-12","1186840544902.03","826829115623.77"
"2022-01-13","1181309686451.67","811056916948.06"
"2022-01-14","1186337263208.03","814535740627.4"
"2022-01-15","1195844287449.06","817878787694.98"
"2022-01-16","1184770575935.28","810212450530.64"
"2022-01-17","1160406772967.66","799602310684.63"
"2022-01-18","1116883246883.17","788339855436.23"
"2022-01-19","1134404229821.55","795258774961.21"
"2022-01-20","1040309390607.26","733589247229.4"
"2022-01-21","918298824823.38","678364610045.45"
"2022-01-22","921285003538.78","669250193239.77"
"2022-01-23","905242071348.17","666960364954.2"
"2022-01-24","892450176008.4","679658085523.55"
"2022-01-25","923834045043.04","705484875561.79"
"2022-01-26","904844637165.59","684279476169.7"
"2022-01-27","914686980764.12","701003254279.16"
"2022-01-28","941101606633.42","715094816981.86"
"2022-01-29","958241830553.86","723784117074.14"
"2022-01-30","915257122364.98","701072977759.18"
"2022-01-31","972925032865.96","726778327696.44"
"2022-02-01","977154801722.62","725810206373.3"
"2022-02-02","945416149062.55","701273123050.8"
"2022-02-03","979591064538.54","720873220168.85"
"2022-02-04","1050292258626.61","785405727031.27"
"2022-02-05","1045279135804.47","785722673653.92"
"2022-02-06","1086850446818.83","810294526287.31"
"2022-02-07","1121419986303.18","846426552908.28"
"2022-02-08","1093560269339.76","827993095132.07"
"2022-02-09","1111903707983.6","833431457304.4"
"2022-02-10","1082122906797.72","820965445654.33"
"2022-02-11","1024374087150.35","798907053336.43"
"2022-02-12","1035885515548.19","803735799516.03"
"2022-02-13","1014924052901.79","799405610424.61"
"2022-02-14","1059440687661.39","826891398461.93"
"2022-02-15","1088951278121.26","835510873730.14"
"2022-02-16","1077370476663.66","830965403831.4"
"2022-02-17","1026836723186.73","772430218585.21"
"2022-02-18","1010104292872.02","766088680727.13"
"2022-02-19","958111800076.68","737585434103.94"
"2022-02-20","983359741555.12","742700124487.08"
"2022-02-21","910197281484.45","700507554705.68"
"2022-02-22","952012253178.23","721915607959.6"
"2022-02-23","855673539711.65","660410490952.05"
"2022-02-24","939610560952.94","733818716551.24"
"2022-02-25","979872366249.91","742029175101.09"
"2022-02-26","971086446855.65","736219222331.36"
"2022-02-27","944450626232.31","722559415274.65"
"2022-02-28","1032339124070.92","824412995296.43"
"2022-03-01","1042236881237.82","833075500137.48"
"2022-03-02","1032587503700","824644039553.54"
"2022-03-03","989681787072.6","785390726984.19"
"2022-03-04","955762198257.7","739838733523.82"
"2022-03-05","969327799498.43","748675718249.81"
"2022-03-06","937196469723.62","723884811208.58"
"2022-03-07","934252843821.07","726047554335.11"
"2022-03-08","990047352553.81","743163820848.38"
"2022-03-09","949158346105.34","801416586548.44"
"2022-03-10","954270411923.94","742579128928.37"
"2022-03-11","953689198076.58","742266358039.26"
"2022-03-12","953709199853.73","743451907111.94"
"2022-03-13","940447783701.96","731678861688.14"
"2022-03-14","936381922915.7","735929980230.6"
"2022-03-15","951966174894.88","746588918367.28"
"2022-03-16","990251679927.21","780133866538.05"
"2022-03-17","996385982494.89","774886816462.21"
"2022-03-18","1029258407866.22","792875151398.87"
"2022-03-19","1037269959918.32","795103597011.63"
"2022-03-20","1021827600243.38","777857551146.84"
"2022-03-21","1052225756254.39","806892709993.73"
"2022-03-22","1047144806425.01","797618259647.61"
"2022-03-23","1078656901653.23","816825083175.2"
"2022-03-24","1101488983906.77","837200136213.99"
"2022-03-25","1093922631913.38","845640855266.2"
"2022-03-26","1104670577862.33","848098280431.03"
"2022-03-27","1158065632857.81","892781858503.97"
"2022-03-28","1178796067172.29","904505921942.95"
"2022-03-29","1178872663702.24","902727759221.8"
"2022-03-30","1187685538084.71","894437698563.08"
"2022-03-31","1136078989701.7","849987042954.33"
"2022-04-01","1200407350737.34","884791691494.05"
"2022-04-02","1201747356432.59","881901767128.92"
"2022-04-03","1205584809269.1","878598408848.82"
"2022-04-04","1204422716086.37","887655391569.52"
"2022-04-05","1161745006632.13","861490757221.66"
"2022-04-06","1107592894217.56","824480278221.08"
"2022-04-07","1129190608412.08","829748080352.34"
"2022-04-08","1096193204726.95","808979571278.67"
"2022-04-09","1103292451934.9","811533703863.13"
"2022-04-10","1081112063803.54","803385589073.96"
"2022-04-11","1036701714642.53","761958429665.63"
"2022-04-12","1051463337926.6","763754037619.63"
"2022-04-13","1069413515110.3","785612821872.64"
"2022-04-14","1051248316408.38","762983878256.73"
"2022-04-15","1052838548218.36","769207314150.39"
"2022-04-16","1052840437920.13","767564971051.87"
"2022-04-17","1009369184775.27","740815194051.23"
"2022-04-18","1053218000897.32","773969261479.73"
"2022-04-19","1074271006915.16","788077216902.19"
"2022-04-20","1065435691357.95","788975948593.48"
"2022-04-21","1052041342780.45","774253571928.82"
"2022-04-22","1030476267790.99","752887344933.18"
"2022-04-23","1031076222069.55","755285130791.29"
"2022-04-24","998325066726.64","741452738471.69"
"2022-04-25","1039689041490.43","771655527584.92"
"2022-04-26","990798340939.06","731263248412.64"
"2022-04-27","996080011835.23","747890167113.07"
"2022-04-28","1000824690429.75","751909051884.03"
"2022-04-29","977150051571.07","736302060309.74"
"2022-04-30","946129874530.48","725241920959.89"
"2022-05-01","963647109854.13","743271925873.03"
"2022-05-02","956846871549.46","733038709025.66"
"2022-05-03","946437523183.4","726498642444.41"
"2022-05-04","993363052206.88","754484941915.52"
"2022-05-05","934813078142.64","695312848571.24"
"2022-05-06","912473562425.98","682963759758.15"
"2022-05-07","878964204199.51","656564729681.96"
"2022-05-08","855589511928.33","638025629602.67"
"2022-05-09","817165316267.16","607833571547.6"
"2022-05-10","782987900047.58","598738548474.41"
"2022-05-11","611867846346.63","515796489254.85"
"2022-05-12","710284400002.13","582358636007.8"
"2022-05-13","676224312408.08","559543071523.28"
"2022-05-14","678921345327.34","566872024096.64"
"2022-05-15","685234967285.43","571898300621.74"
"2022-05-16","694477424162.99","578438155763.01"
"2022-05-17","688094893555.55","572284993724.08"
"2022-05-18","656398414691.29","554535417295.91"
"2022-05-19","678343686078.81","574111483531.39"
"2022-05-20","662073901649.81","557182561338.17"
"2022-05-21","667249848091.88","559521159251.34"
"2022-05-22","687053289758.59","577358827866.11"
"2022-05-23","672480786601.19","559556143970.87"
"2022-05-24","672779314388.28","568183771100.74"
"2022-05-25","656562556630.92","564993808144.57"
"2022-05-26","609494910993.58","546757590055.88"
"2022-05-27","620382419995.59","549449461743.71"
"2022-05-28","622909376022.05","552896519785.22"
"2022-05-29","654772608564.73","580230941471.14"
"2022-05-30","677842410508.03","602722131430.63"
"2022-05-31","668078685670.48","602777619292.25"
"2022-06-01","636094478229.51","569083460199.93"
"2022-06-02","644209443347.34","581636337436.2"
"2022-06-03","627148489125.1","565706700639.76"
"2022-06-04","631585146903.74","567528778897.88"
"2022-06-05","651976125641.8","593962682975.7"
"2022-06-06","623378492423.5","562681559160.87"
"2022-06-07","637471414164.52","582804656467.15"
"2022-06-08","634225506590.97","577765090808.3"
"2022-06-09","635080982113.12","573861906113.16"
"2022-06-10","608129984436.77","558374611072.88"
"2022-06-11","547566739334.04","521110854536.22"
"2022-06-12","515501792355.65","480155416360.66"
"2022-06-13","504468941931.6","434446241117.56"
"2022-06-14","477674929265.75","406270134931.06"
"2022-06-15","501688977373.15","418787832253.56"
"2022-06-16","479892964535.67","395658198562.48"
"2022-06-17","475054087966.02","389690209255.18"
"2022-06-18","444794417539.39","347550095590.98"
"2022-06-19","476972888510.07","382466045171.57"
"2022-06-20","500653022391.11","400562083126.95"
"2022-06-21","488665377235.29","389574673836.63"
"2022-06-22","490160946757.94","387849805831.41"
"2022-06-23","506990856620.45","399243270856.44"
"2022-06-24","524426678705.76","404759026683.45"
"2022-06-25","528516692351.77","408790702895.72"
"2022-06-26","521922221613.87","404112597692.65"
"2022-06-27","512013799003.32","396537233591.1"
"2022-06-28","494456864565.36","384105101644.41"
"2022-06-29","484099681266.14","381237177822.55"
"2022-06-30","477821683527.7","371669521091.18"
"2022-07-01","475674256305.98","367200442398.42"
"2022-07-02","477167703481.72","363572319492.16"
"2022-07-03","477319713344.51","365162175674.73"
"2022-07-04","502375594194.59","387557671696.12"
"2022-07-05","495215594416.73","381570875812.69"
"2022-07-06","502845179714.48","387480788845.86"
"2022-07-07","520911496433.32","416564112774.97"
"2022-07-08","516980253803.31","410477137169.06"
"2022-07-09","512580162096.7","407517811322.15"
"2022-07-10","497671630431.79","391584297123.99"
"2022-07-11","483844104734.15","379720723992.14"
"2022-07-12","476913160193.75","372600535619.85"
"2022-07-13","488480706836.94","383834109674.62"
"2022-07-14","509422958231.47","393838469255.34"
"2022-07-15","507635697618.03","393465081381.39"
"2022-07-16","538275455735.69","408069443345.46"
"2022-07-17","555348255324.29","415998416208.72"
"2022-07-18","572074405764.95","420300577317.36"
"2022-07-19","590142541391.95","449250196337.63"
"2022-07-20","561782079708.62","437912754475.14"
"2022-07-21","585162563403.51","442641103097.97"
"2022-07-22","580945610649.48","437450422145.02"
"2022-07-23","582648043594.46","434178797028.53"
"2022-07-24","564325389399.35","418796471030.55"
"2022-07-25","540492413386.33","404057682959.2"
"2022-07-26","547805244631.06","405380126486.19"
"2022-07-27","589996352177.19","443102788590.96"
"2022-07-28","616951236241.33","458364896881.54"
"2022-07-29","611786269369.04","454407440732.7"
"2022-07-30","614949509099.42","453545457669.58"
"2022-07-31","611542971542.91","445826668081.16"
"2022-08-01","587317193825.32","437640847175.7"
"2022-08-02","598253753031.05","439125590581.58"
"2022-08-03","606784546990.99","442252393796.35"
"2022-08-04","614662006843.52","446359564947.18"
"2022-08-05","624636226030.36","443517877535.7"
"2022-08-06","616690839845.98","439523830753.5"
"2022-08-07","632367974949.57","449870628114.66"
"2022-08-08","638708434951.43","455236676508.55"
"2022-08-09","614989922940.99","437906310430.92"
"2022-08-10","660410923008.82","469881116431.41"
"2022-08-11","655729222831.09","458802756177.6"
"2022-08-12","678383869177.21","474151297669.42"
"2022-08-13","679476003489.05","470539636310.42"
"2022-08-14","670177894387.89","473079732145.53"
"2022-08-15","650847624973.39","458474731960.14"
"2022-08-16","667383421937.26","464633087128.34"
"2022-08-17","641764383740.19","448347651806.1"
"2022-08-18","620274680275.9","436194422892.33"
"2022-08-19","586511768677.05","404561709779.14"
"2022-08-20","578389572325.47","406066903050.12"
"2022-08-21","583909509568.6","409493203031.48"
"2022-08-22","577085852181.78","402087411892"
"2022-08-23","592033708573.02","410484700536.77"
"2022-08-24","597948377358.37","412685288835.81"
"2022-08-25","594269927820.64","409569509805.58"
"2022-08-26","556617090003.68","385209750560.39"
"2022-08-27","558685466121.55","383428192341.41"
"2022-08-28","548337721527.94","378647646967.94"
"2022-08-29","576666059495.14","390686894338.1"
"2022-08-30","579730457406.25","389795035868.81"
"2022-08-31","566552416526.19","383353407933.93"
"2022-09-01","574065211152.58","384393013493.28"
"2022-09-02","572888959987.24","381890909128.32"
"2022-09-03","570961946832.46","378750898260.45"
"2022-09-04","572332122659.89","378051375006.74"
"2022-09-05","588974418708.1","379020192142.25"
"2022-09-06","554855181843.91","358972330725.33"
"2022-09-07","583208965965.1","369782686814.31"
"2022-09-08","603292647464.82","392650293335.05"
"2022-09-09","612642740656.88","412623406250.04"
"2022-09-10","615860178564.59","413538971888.57"
"2022-09-11","608899448147.73","416741550609.24"
"2022-09-12","610680755670.2","429011469888.03"
"2022-09-13","582768944305.46","388898720786.82"
"2022-09-14","577674768195.96","385494430048.14"
"2022-09-15","558167854705.15","378891699530.64"
"2022-09-16","555805608905.1","380468085732.1"
"2022-09-17","563364561517.83","384511953959"
"2022-09-18","526168089425.95","355698356098.7"
"2022-09-19","539264629986.92","370695423432.15"
"2022-09-20","535978071524.37","363256843614.79"
"2022-09-21","525328823472.95","358366212226.23"
"2022-09-22","555064574882.46","371388129365"
"2022-09-23","552521312172.52","366794511972.11"
"2022-09-24","545129236660.85","364003777334.81"
"2022-09-25","535272348390.56","360643771971.27"
"2022-09-26","558646219722.55","386652365736.09"
"2022-09-27","532766382545.54","361061978393.47"
"2022-09-28","542263894358.8","372374881894.63"
"2022-09-29","545645225512.74","373286271915.78"
"2022-09-30","543042302525.54","370053984040.07"
"2022-10-01","541657677372.31","370716491172.72"
"2022-10-02","535319168124.3","369348585166.14"
"2022-10-03","542381747127.21","376056558533.38"
"2022-10-04","552258715271.76","387419126291.75"
"2022-10-05","555246510371.55","388602515892.7"
"2022-10-06","547664486977.46","382763821184.6"
"2022-10-07","545183933613.13","373921398153.06"
"2022-10-08","541325226222.77","372528196868.35"
"2022-10-09","543725427436.71","372324000886.24"
"2022-10-10","527399016672.79","364957862546.88"
"2022-10-11","530509804950.54","366393345571.9"
"2022-10-12","524517923208.93","366117984683.65"
"2022-10-13","536599291181.58","379758651451.6"
"2022-10-14","526884457174.26","367863695633.79"
"2022-10-15","524880710127.1","367301449170.48"
"2022-10-16","529462914575.22","369962916003.08"
"2022-10-17","535499497913.32","375001447838.23"
"2022-10-18","529114876349.99","369422973511.88"
"2022-10-19","526548930081.33","367122181335.83"
"2022-10-20","520106528439.25","365554361887.2"
"2022-10-21","523055482705.43","367377633164.36"
"2022-10-22","526922033457.17","368141646917.51"
"2022-10-23","532852604722.73","371261528376.63"
"2022-10-24","532818516450.52","371220588650.72"
"2022-10-25","560850562190.06","387487121564.64"
"2022-10-26","578906210559.7","399490958303.55"
"2022-10-27","565503117145.32","389534698553.4"
"2022-10-28","583584127823.65","396669404622.61"
"2022-10-29","598295774062.11","399219039212.24"
"2022-10-30","589951206208.03","394256345909.57"
"2022-10-31","596875977764.63","394200776544.39"
"2022-11-01","591934388169.18","393178538341.48"
"2022-11-02","590008241101.15","390903561347.3"
"2022-11-03","595841208384.07","393222450781.75"
"2022-11-04","622478802130.66","410872013875.56"
"2022-11-05","612811431109.73","406631483213.03"
"2022-11-06","597669722812.63","400035345096.01"
"2022-11-07","571949083412.88","380143688712.23"
"2022-11-08","526911794781.54","352312769956.13"
"2022-11-09","493343426545.34","321376078086.89"
"2022-11-10","511201092759.24","330601005901.82"
"2022-11-11","500779149629.61","322131112549.82"
"2022-11-12","495334395000.54","320621669209.5"
"2022-11-13","489195895249.17","317208028342.86"
"2022-11-14","497361258436.53","321589630980.47"
"2022-11-15","500228502399.66","324294475039.01"
"2022-11-16","487042963433.86","318655881190.22"
"2022-11-17","490926576793.32","322716912032.17"
"2022-11-18","487004933831.84","319141319572.89"
"2022-11-19","491494366860.5","320545461550.02"
"2022-11-20","467930205450.07","309606107991.6"
"2022-11-21","456955425073.43","301394645877.24"
"2022-11-22","481314333670.07","316914796803.26"
"2022-11-23","493612428250.92","320878224789.22"
"2022-11-24","488193538716.77","315685792380.24"
"2022-11-25","497109052868.87","318404917315.64"
"2022-11-26","498908918510.96","318297545882.74"
"2022-11-27","484962173968.86","311470786191.99"
"2022-11-28","494811770787.47","316728712110.26"
"2022-11-29","503885672229.19","324278234740.75"
"2022-11-30","506812800814.76","328951080306.56"
"2022-12-01","501633894157.26","325406363364.03"
"2022-12-02","505368093508.5","326591949125.83"
"2022-12-03","502032280611.19","326975056927.88"
"2022-12-04","510770135836.74","332813695578.29"
"2022-12-05","501655843096.97","326943244246.63"
"2022-12-06","497789777920.8","325862877274.49"
"2022-12-07","492772336665.8","323387684453.52"
"2022-12-08","503366619129.46","331214478182.7"
"2022-12-09","499755339217.82","329883892720.13"
"2022-12-10","501792776788.07","330261120613.32"
"2022-12-11","491242697079.21","325916475610.37"
"2022-12-12","489481681423.86","329682945041.9"
"2022-12-13","503953166600.84","342165530841.79"
"2022-12-14","495299607131.22","341096580169.64"
"2022-12-15","516108171220.32","335907529845.77"
"2022-12-16","461242251777.3","321902326201.93"
"2022-12-17","466307522554.14","322249264526.55"
"2022-12-18","463265848856.23","322218598912.35"
"2022-12-19","465569983606.67","323784268736.23"
"2022-12-20","464188853211.72","324085610588.76"
"2022-12-21","463596955794.56","323334234903.89"
"2022-12-22","466608050060.39","324266410226.76"
"2022-12-23","464355930468.26","323882073670.24"
"2022-12-24","464675528603.98","323981698066.14"
"2022-12-25","464265930225.29","324482568517.47"
"2022-12-26","466424231619.51","325037968648.31"
"2022-12-27","457032658181.47","320185643726.98"
"2022-12-28","455871689739.88","318874874667.01"
"2022-12-29","454232050062.62","318429071418.98"
"2022-12-30","455199207532.49","318584151460.04"
"2022-12-31","454887095164.11","318400589455.51"
"2023-01-01","457954946496.72","320429064938.1"
"2023-01-02","464627310192.19","322071432697.83"
"2023-01-03","473182495062.15","324614449237.69"
"2023-01-04","474165155643.98","323968044503.41"
"2023-01-05","469818947918.96","323250728948.81"
"2023-01-06","476187464820.29","326175802738.4"
"2023-01-07","475544841667.26","326362405561.39"
"2023-01-08","493542254882.25","331165854222.57"
"2023-01-09","494750256671.49","331344214141.35"
"2023-01-10","497301377243.78","335861703782.17"
"2023-01-11","511751389788.96","349494521516.56"
